rel	sha256_lf
inplace/avx2/r8_n1_bwd.c	6caf11698a63b304b37e71a6eaee209fa293d4985101ce9eb0e9687a2e981da2
inplace/avx2/r8_n1_fwd.c	a65728bc688183d6ff9fca652af9b31de8211905332c362eabe860acadf66bd7
inplace/avx2/r8_t1_dif_bwd.c	04fc6fd432ee714ca991eb7b955c92f4b9c1fb6e81ac3d7c20b29544e6080046
inplace/avx2/r8_t1_dif_bwd_log3.c	e647f5ac977f535daa3c34f7da2ac5ad8b811d766de09ac332b93b82bb451d3d
inplace/avx2/r8_t1_dif_fwd.c	905c515693fb13bce2f4a437d295918a737d0d5314ad98896da58ca91f273686
inplace/avx2/r8_t1_dif_fwd_log3.c	9f3d81497560313f6fdc3f09a2ff8c669e1336a4ebe8ecd02538bc1e38cd0113
inplace/avx2/r8_t1_dit_bwd.c	9ab863735860bbb54c6c5d0f78d25f70109073811ffb3c8184c0ab98eca0d7b9
inplace/avx2/r8_t1_dit_bwd_log3.c	757e50da9e5f0e87ae1211578352c96a3bcf4cb7d90fbfb7dfeb55f083592ff7
inplace/avx2/r8_t1_dit_fwd.c	18f0674a05deb98696ecf61c7e701b8c324e2d1047c5b45d73defd96938916e1
inplace/avx2/r8_t1_dit_fwd_log3.c	84e52f0323509112d37f37ddd07dcd3476c5f49fc789d989493c7e190b6b9f9c
inplace/avx2/r8_t1s_dif_bwd.c	0ff73cac1879111187b0bf875dd97e362b354fa991d0c81a6373b2142ab731d8
inplace/avx2/r8_t1s_dif_bwd_log3.c	e1ec0bc02ac4c53ac42be88981f1ac59c163702461707c2a037194a0a8636866
inplace/avx2/r8_t1s_dif_fwd.c	6bdf9f6cfdfec63b0f8cfa4f27ec405a5ac6f2cb0d59a647403e4488d86b85ee
inplace/avx2/r8_t1s_dif_fwd_log3.c	f943e79ca7ae787838f7144febabcf452104dc82133c504f3fa041d2e31844bc
inplace/avx2/r8_t1s_dit_bwd.c	b558d34093d44d82cdef49c1893a26503d90669f17e63f510c914973afae9a9d
inplace/avx2/r8_t1s_dit_bwd_log3.c	2fcdfc606bc1f86270ff043de638f9e95348b407159e6940443cabd40c94d50a
inplace/avx2/r8_t1s_dit_fwd.c	c27802b681ada453bf855e5aa3ffb516ec429eee7eb82418515f21a84fff0a70
inplace/avx2/r8_t1s_dit_fwd_log3.c	f7cc27269451695187c6242e4328bbd1e60706e8845c5a1e8d94ab62ddec2ae1
inplace/avx512/r10_n1_bwd.c	58483ae20c62cdfa643c5a1ed157c775bd67c30f92922e47a22a2813ee93c771
inplace/avx512/r10_n1_fwd.c	7c34f034aef708f2f768d74b680eec96822f3adebac51e437ffcfbabed63574f
inplace/avx512/r10_t1_dif_bwd.c	f9a5cc03c09d1bff549c2273193e2593f7c52118d98d3c849e1ec3c7af379e83
inplace/avx512/r10_t1_dif_bwd_log3.c	641c20c94b832dbe1496036dd16b248133378f2a8966c06ad9745830343fa6c5
inplace/avx512/r10_t1_dif_fwd.c	4e47aba3d581367b90681f234bb714061d00e266e1ca2c77b596089deae45ca9
inplace/avx512/r10_t1_dif_fwd_log3.c	cf4c2828c6075eb3a53e3d78cf92d26bc6f6fd0e27eeb36db993092cfc2783a4
inplace/avx512/r10_t1_dit_bwd.c	da513073ee9c4022cd1057e2786d4ebcd0a9d5f7fc39e6357ee42931cb0c14ba
inplace/avx512/r10_t1_dit_bwd_log3.c	df5a6ba2b89dab561fc84d19552993ee1b2bc9e2280f3bd75072794cd9de5e30
inplace/avx512/r10_t1_dit_fwd.c	2486f95cc471a6beaefd1b54d85a4dbae7da6615269e55459f468815eaa5d75c
inplace/avx512/r10_t1_dit_fwd_log3.c	2ca20f7f600eedb1cbaa65e733c6ddf8309d3ec14ce87353d585dc8fa38193d1
inplace/avx512/r10_t1s_dif_bwd.c	58a99e751622da6bfe28ba682301deec810a1ddd8cc8fc4b1e5330c7580442d5
inplace/avx512/r10_t1s_dif_bwd_log3.c	240c448ebe57b923ad20277729068bb3c433dab083c0d21c9c854fe4d646d58b
inplace/avx512/r10_t1s_dif_fwd.c	9206efc83860cb0d1b396170d8c34b9a0a13c7547b05b9b532fa127621bd75ff
inplace/avx512/r10_t1s_dif_fwd_log3.c	e7f8e74e25dec9aa6ebdd58e0218702bb6c550ba42a4011dfa6aea4594f19256
inplace/avx512/r10_t1s_dit_bwd.c	517f29c191c96d113b7273a4d02c90c3b26b55e03f8b446fab42109bf26c32cd
inplace/avx512/r10_t1s_dit_bwd_log3.c	fc6b8040130c3028e440321092a589a0faae8944c1c8abae91168dc3f974140c
inplace/avx512/r10_t1s_dit_fwd.c	58a133c034056c8d808492395c44059b3a223a8ac42a050eced73adfefe8b247
inplace/avx512/r10_t1s_dit_fwd_log3.c	a65ead62ce81bcca16886e1b605498f362566deaa70331578882ed895264bae0
inplace/avx512/r11_n1_bwd.c	db623400010e12d878f21568b62cc205a3e779d766ee40c0ebc3f47d697d3aa5
inplace/avx512/r11_n1_fwd.c	e442e47eef8c4a2448dc363e0544148c9f98140f2e2cefa48e4554c7e4a66815
inplace/avx512/r11_t1_dif_bwd.c	4d9624dfa68a2273d3c79c39161e3ecfea199406804babe392b94ddce40ebcb0
inplace/avx512/r11_t1_dif_bwd_log3.c	9df08bb06ccc7dc009487bd1dbe0e715fdf248f2450968e558acdacff6f9af07
inplace/avx512/r11_t1_dif_fwd.c	bd1719d389f1e033f6a2a671790dde436c714e5556ab8336cc2f83a49a72ff41
inplace/avx512/r11_t1_dif_fwd_log3.c	2a440bf2fdebddc6cafdf860f05f01456d4dbc8a7bf741b445eb08b7ab72774c
inplace/avx512/r11_t1_dit_bwd.c	b859112ea24d5a362da3662b6ac4baea35cd0667596bdfda976bfaa443a4ebb0
inplace/avx512/r11_t1_dit_bwd_log3.c	92d090e231952b74131c2c9a809dd884e1e61019aff859876d4327562595187d
inplace/avx512/r11_t1_dit_fwd.c	220f1e04a5827e76561910df3839346ff96eb765ab05dda6be5df6683901c7d1
inplace/avx512/r11_t1_dit_fwd_log3.c	ed5d036a330697c191268eaf1d7b4a1f5a539f146cbc68cd617d7c0b286a3b5e
inplace/avx512/r11_t1s_dif_bwd.c	4802492682d3efbcdb2992a51be03d3247f2aa8f19027dd490e1b31839d9d1a2
inplace/avx512/r11_t1s_dif_bwd_log3.c	f51e23b19396ee6de98d934e9fedc6e150b6d2c967292edda14d7d48577da684
inplace/avx512/r11_t1s_dif_fwd.c	9508491aeb99e972d3d11a76cc6cdaf9d880b7f42495edec0056198344122121
inplace/avx512/r11_t1s_dif_fwd_log3.c	aa866a55d90578223814870b199fe888b80bdf77d07489825438be327a1eb796
inplace/avx512/r11_t1s_dit_bwd.c	55f1d29039ac2aeca880187e8f4ebbc968452055c4f26da6daa9a92cb4fa4674
inplace/avx512/r11_t1s_dit_bwd_log3.c	8de21e2df33c3906c1d8064859af637119613fced69796f267855652261b0d59
inplace/avx512/r11_t1s_dit_fwd.c	3a61eb85b109577881fc61605744ba3b88859f368c1dbc375c562f10ca6b7d84
inplace/avx512/r11_t1s_dit_fwd_log3.c	0c3e2643fdff85cbef1a1fc3390c23e02c248892bd23bb4c524b4248783eeca2
inplace/avx512/r12_n1_bwd.c	3b1e667def365254e08eca03fdd859dd0dd8f149f4c65b7fa3defe026fa329c9
inplace/avx512/r12_n1_fwd.c	23db8b510acb53462e767388ab7ed96a4d593dbb21a4afffcbb91cdcac3ac27b
inplace/avx512/r12_t1_dif_bwd.c	9eb094514098f2530b32f83e93536276e1bbb6b779693ba19e09155de155146c
inplace/avx512/r12_t1_dif_bwd_log3.c	e78d4ad550d34e40ef848da8fb398c934830c7abdf0b081876371f0decf40400
inplace/avx512/r12_t1_dif_fwd.c	dfee2007fa1e78d66907c4c5cbe1c1f897760f73b8206cf8306188be72c6a7b6
inplace/avx512/r12_t1_dif_fwd_log3.c	fb780ad836cf1e4cace495241fc57640c0c4a269c4859f9998cd7a19e711502e
inplace/avx512/r12_t1_dit_bwd.c	462267ee387267dab0479fa09cf316b7d3a4eee08b52aabe319bb6a719c9956f
inplace/avx512/r12_t1_dit_bwd_log3.c	4ea9bbbd12e2e0801527b965396e74d3960fa010640b3c33306e52bdcaddaa8e
inplace/avx512/r12_t1_dit_fwd.c	3b92c9baafdc893af699478f7dcb2be5eda7d8442c249f0a49dc3703560e6cae
inplace/avx512/r12_t1_dit_fwd_log3.c	11562d9bcc7b1a83ac41671999a086521e82a5336e4176431d6ec5cf9282a8bd
inplace/avx512/r12_t1s_dif_bwd.c	bc2b201b1c80a29ffe51729eb54e5ea895c6a6693ae7bc0facd5b83d3461bf94
inplace/avx512/r12_t1s_dif_bwd_log3.c	9edcf725862848debe5164b36d5a25f157a294e7351f1caf8aad0ba26f50fea5
inplace/avx512/r12_t1s_dif_fwd.c	8879697af74260727b5aec1a16f1b9d2815cb36d93038cd2e3e639db962aa775
inplace/avx512/r12_t1s_dif_fwd_log3.c	3c1c96d6966229e98d056e32c546a6af524a94f85f44150bb2e38c6e0630531a
inplace/avx512/r12_t1s_dit_bwd.c	b4285bb36d4039ae632b30ba06a22f4564331ea463a2d3f01cb8fc5e1c604090
inplace/avx512/r12_t1s_dit_bwd_log3.c	6c19d9a8d82d29f090cc8ec7da6c511d58808b6f5945f550417106e210d56663
inplace/avx512/r12_t1s_dit_fwd.c	df86f79c1e7b0a55fb5789ec41220aecdcc4e76fa52d99e7eb4f981a6baf5dbd
inplace/avx512/r12_t1s_dit_fwd_log3.c	e3e468be15672bce546b34aa72cc79c6369c6e58236f83a24ef2beb302b58eb9
inplace/avx512/r13_n1_bwd.c	15ba0b2ed89f0741a2523924f7d09427e967ee6cb6df2eaafbf885e42d55a960
inplace/avx512/r13_n1_fwd.c	ee1618f0b3b3264e3477156d62ec63ec5e9cb7440f7c1d49b73e00411aa4a233
inplace/avx512/r13_t1_dif_bwd.c	2446e1a05626921a4d31ce60a41373320a58bb5559b3c1666c52abd5b0483fc2
inplace/avx512/r13_t1_dif_bwd_log3.c	1bc1aca93c77dce760855ff5f48b4ea54a16575ba61d01edf309fafe239efa8f
inplace/avx512/r13_t1_dif_fwd.c	7ef83efabb546e009eab646c66c71f81477c593005a5a017a1bbafdac8a03c0d
inplace/avx512/r13_t1_dif_fwd_log3.c	94f1ec461cab312ade4a599b8ad5f57839cdd2178150675cd13a1121cb139e7b
inplace/avx512/r13_t1_dit_bwd.c	eb655d4b4944add38bdd20e4959aafbfc68483523ac71002e21c74f800254bbd
inplace/avx512/r13_t1_dit_bwd_log3.c	93a4a5e29e9cdf1f901c61840d1de934ef1cbed9221fc1317a98625571d13eac
inplace/avx512/r13_t1_dit_fwd.c	14d5ed495001a7d3ac6d6fec52a5c1f071f781834e7af15002dccfd86a2ad9cb
inplace/avx512/r13_t1_dit_fwd_log3.c	9d98a5a7a578021ce3879c242226e8070836437c97dded78fc62cbd12a604ef5
inplace/avx512/r13_t1s_dif_bwd.c	fd288be8c18d150327f8b855e0b29d86c1ea8790ae9d8d9d312a65e1d0eb9ce6
inplace/avx512/r13_t1s_dif_bwd_log3.c	96e6a93a1ef0c5a2f9edfa5af131f0a3ce9c58237dcce55ad0731f0a265a9bb3
inplace/avx512/r13_t1s_dif_fwd.c	8b743317551b64581d0d558ed71ceb91b8d4ca71f2ef41fbdbe69568cedc002a
inplace/avx512/r13_t1s_dif_fwd_log3.c	1a12f74f4bc6fae3b53b18a146f16d4810b88d8f11f3e120443d4f0c12a3ef39
inplace/avx512/r13_t1s_dit_bwd.c	9a5001559eaa630297165c23a9922c6765423c14d0a7d637142fd8570c0d8e39
inplace/avx512/r13_t1s_dit_bwd_log3.c	62a1c3b16df0092e4a8fa6744ca9bb63545886627dffd64a2b8420e79da01d6e
inplace/avx512/r13_t1s_dit_fwd.c	e319f0900fad4d956a1447a1a2e97049885e2fd25aa7113327974eb46341d3c2
inplace/avx512/r13_t1s_dit_fwd_log3.c	c537a7f11940d817df73db5894b7acdb91b7cdfb3d29ddf1c279bc99056c4ff4
inplace/avx512/r16_n1_bwd.c	9adb4508a547448dd20ac7bc86e7c56ecbb093774f1a260ed44b584e3eddae44
inplace/avx512/r16_n1_fwd.c	b47e588010a3bd2ab230a58212bed802e96bafc97a4d0d78dd91af71307c5657
inplace/avx512/r16_t1_dif_bwd.c	fb7cb9af28c3c3f867c9acf468f4082a4312f8bfef72b52f4c2d0a7b30e77af1
inplace/avx512/r16_t1_dif_bwd_log3.c	f109751b630b57c56a7f385f1755d7ee9ee3eb155dcc8d066923702aed258863
inplace/avx512/r16_t1_dif_fwd.c	e282054beecd852c8fd0624c31f2c5503092f5470404efc237e0c0a449808c69
inplace/avx512/r16_t1_dif_fwd_log3.c	507dd63fd92384fbab2fe861481786984003f2da756e5f6fd42443afe38471ef
inplace/avx512/r16_t1_dit_bwd.c	46db5ba33f7fd95dcd2df5042b8b3be5fa6bc8a71a289f13c2a43c212a40a023
inplace/avx512/r16_t1_dit_bwd_log3.c	a7ad44e1670920f1f54773f77f170dd8f874d4685d6e3be187709c7f18bc03b4
inplace/avx512/r16_t1_dit_fwd.c	8b30758d43bddfac3b6ba38fe9ee3271b2d931edb38e5c18980247cb2c836c69
inplace/avx512/r16_t1_dit_fwd_log3.c	b0cbcf91836e1b2394ba61de834b207262b067085e2353bb8b57661a294522c3
inplace/avx512/r16_t1s_dif_bwd.c	4ade20430314bc17c1ccdd0b9bd230cc947a0581f67c4d9610dafce98003e133
inplace/avx512/r16_t1s_dif_bwd_log3.c	7f7e1af5940a47cf8b0c12bb340458b89bf17089408efb475b23141b89303644
inplace/avx512/r16_t1s_dif_fwd.c	067b4e993f8febbe2ff1ee89acfd82290a07c62e2a8657cddb9bff18260bb9ae
inplace/avx512/r16_t1s_dif_fwd_log3.c	6789f930ef46f8fd875a49144b8c418746cc8ee9794eac7cba36ae6c374df4be
inplace/avx512/r16_t1s_dit_bwd.c	72b116ea0634a01436b3c1f9aac4d8d2825fd7994634cce9242b3c4459f3c109
inplace/avx512/r16_t1s_dit_bwd_log3.c	45c118d5e7d93c232b5881db6780a090bba072332bfa63b46682474aa61f58e4
inplace/avx512/r16_t1s_dit_fwd.c	842f89576653e1978b2d663ada2182d2f722b4546512d53ece3d953a25459dc0
inplace/avx512/r16_t1s_dit_fwd_log3.c	60d7c839dd43de613e414c618de33274cb5296657baf96d6b6b408b4caee6adf
inplace/avx512/r17_n1_bwd.c	e3d9e77588a6ea351f10471788032811bcf128012a2322780988c1329110e7e9
inplace/avx512/r17_n1_fwd.c	7584bb86fa5b6c6c5e8294186d7a9d500ce7f066c07909d293556e2736afdea7
inplace/avx512/r17_t1_dif_bwd.c	f4c91b4446d96002ab942f53e8610fe4164f38d01ef57623f7a5371cff72d9b2
inplace/avx512/r17_t1_dif_bwd_log3.c	3df3e1f5097b298506b28a2dd339a8c3cc4344339ef24e5e5bf0920c4e7c2b73
inplace/avx512/r17_t1_dif_fwd.c	4d760b8ef5efe48b0fca7c454fd7da04e7978b83f0d0b12d66659054ed9faabf
inplace/avx512/r17_t1_dif_fwd_log3.c	4fc3bd608743ddbd26c34d659222040bef4c11a51932d2574915037e6c5f59e2
inplace/avx512/r17_t1_dit_bwd.c	10d43ef279ad14b6113e09a40d7965b12008476874d965027b909bc2501c1bee
inplace/avx512/r17_t1_dit_bwd_log3.c	5953366df081665c127bad5ede53b69e358a3702f32d2b78b244a54bfd77a4ba
inplace/avx512/r17_t1_dit_fwd.c	25ac3ff66c5be3cde957d03656f5a4f59aca34b095ebd7f7e18f9c720c4588a8
inplace/avx512/r17_t1_dit_fwd_log3.c	d6a23895424307faf348ab219c9fda2879650e8ac484a170008724e6985ac92f
inplace/avx512/r17_t1s_dif_bwd.c	5959b02a484e4c056ec6fc2496d4b089811ce809888f9d005f66ab93bf4f9d45
inplace/avx512/r17_t1s_dif_bwd_log3.c	8e599fb0eac08aba5d5af2b8223787a2741dad2e2a1a9e10a07063b88756d4dd
inplace/avx512/r17_t1s_dif_fwd.c	74f27da7c3859c39c179afa7ad4d661259b79370782b44b85e80d6889e993f71
inplace/avx512/r17_t1s_dif_fwd_log3.c	1f8e7bcf15b09df4b3d04c668342076379df79f3629a8f2881c997cf5f284b37
inplace/avx512/r17_t1s_dit_bwd.c	f32e2b9e148e1e56f7faa6fc0ed4a517fc0e0ae7385171dd8a62ec72c7cd0a0d
inplace/avx512/r17_t1s_dit_bwd_log3.c	df3536986c43f88eb775a50a21bbaba374340a84306012ef981bf6e0d4b15857
inplace/avx512/r17_t1s_dit_fwd.c	ed92c8ef01fedd8bfb42cef9c4efda52a418f38b25bf3aa8daf152ed06533bc7
inplace/avx512/r17_t1s_dit_fwd_log3.c	2cf3bb84674f0262bf362ccca84890d475448d03cdaccee784c7638f29f645c4
inplace/avx512/r19_n1_bwd.c	63d1b0b045e5e413f47a6cbfc5e99eb1e038cdd21fb267957e549b6ef55526c6
inplace/avx512/r19_n1_fwd.c	ac8374f20519d8d16ce5eee53de887c69f3ab7e65a45b93baa14aacd93d2a614
inplace/avx512/r19_t1_dif_bwd.c	2d1f8d8bc8d44790113deb1ccfbd7a52d69a36c9e2eeb2e05f49ff83cd8e9796
inplace/avx512/r19_t1_dif_bwd_log3.c	07de6e1cca1fc64dc7ad1f5b07f63ea0d059f9fd88a272b6d0945c46f2513183
inplace/avx512/r19_t1_dif_fwd.c	6d2f1abb3ddc36b9ed940d2c7040cb30495080ed889779f9afef5734b2133407
inplace/avx512/r19_t1_dif_fwd_log3.c	dd8a492c479952694843291001237ca4e951d18424f2c5427b2c89767cd93e61
inplace/avx512/r19_t1_dit_bwd.c	52a45e135779b190483956f840fa9ca1b059f7e31ea4ff3ddf9e1119d492e1e5
inplace/avx512/r19_t1_dit_bwd_log3.c	ac5f4c3cbe7c60bec04e98e6ac99e8b6b7d7edb19265fd8149043ada9547c3ba
inplace/avx512/r19_t1_dit_fwd.c	298f95756fd6e6dac742854c512cb60507cb50d538de7f3c28d3d186d935b2b1
inplace/avx512/r19_t1_dit_fwd_log3.c	6e9deb0fcd069eda92fe35ecd764305cdc4b2cb85febc819aedc48c60259e873
inplace/avx512/r19_t1s_dif_bwd.c	05c3f7670bd71cf979adfabefc6bae18601a94135fc8909765920dbc9b3c00f5
inplace/avx512/r19_t1s_dif_bwd_log3.c	00b4ecddf1ee009b1a05765918293c521282fce9fbebff1627cb049725b81270
inplace/avx512/r19_t1s_dif_fwd.c	f9a510f58e185865f713d409366b1859db6718920f0a839840faf9f8d375344d
inplace/avx512/r19_t1s_dif_fwd_log3.c	54abcfffbeb7288b06bcfbd710dfe635eae5bdd2bbba1db998bc083512789abe
inplace/avx512/r19_t1s_dit_bwd.c	611d3fad064cd5fe6e6d2dd3390eb5ece045f86d0bea4b5b96a5db4a6ce8aeec
inplace/avx512/r19_t1s_dit_bwd_log3.c	134fdd4c684f814ea8ebc291d1f17e02d84538a58fd16678640b3a6681841145
inplace/avx512/r19_t1s_dit_fwd.c	00219c05d7382bc5466af72e2864cd6cb01fd912ffab660739a214129c850f13
inplace/avx512/r19_t1s_dit_fwd_log3.c	4f255a76955e1a4eb2dbe0e1631a23727e1084a2be872778bd4ee889c9b606c3
inplace/avx512/r20_n1_bwd.c	01fe951cbf946e24596bc8f3bde33c5f34cec050a3e0ac5d7f5809a03c58e669
inplace/avx512/r20_n1_fwd.c	dc9a7f4d395c7cb7aadd225063082d625846ed6fa63057fd3c51f146b8d4506f
inplace/avx512/r20_t1_dif_bwd.c	fb76617e51664b8440d5e0f1dbe153ff2129aa82325c7d247842db744e550b8b
inplace/avx512/r20_t1_dif_bwd_log3.c	22e95359905ecec36d5afade285559ab8c69589c34105c3dc4f744b8ae9e8b39
inplace/avx512/r20_t1_dif_fwd.c	f7563207a3c406b400e79f6336d863cc41f4f9b856fd74e28e5ebb92f6db2c2f
inplace/avx512/r20_t1_dif_fwd_log3.c	fcc5fdec86be902ac868678d082b5475e9035702fadd2267c4b6c5e5ca2df779
inplace/avx512/r20_t1_dit_bwd.c	70e9bcf5d11c088215a7168550e98e76a0d9413f9e56a9efad0c173161616f4f
inplace/avx512/r20_t1_dit_bwd_log3.c	d2ae4487d070b38dd5e5a241c4c31d792028738cbfeab50246dc0ea3437b5809
inplace/avx512/r20_t1_dit_fwd.c	61646df4068f286bc0dd5e696b02dcbad92ef86cb91e206d6ac08265a4d935ee
inplace/avx512/r20_t1_dit_fwd_log3.c	ec446c8b0194ae709765693e802d4c036e707b7138c87710b81dec9937c14321
inplace/avx512/r20_t1s_dif_bwd.c	6b26b645b92a199a4a80447837eefd86495e0bd4a67cda034b6149f985947f37
inplace/avx512/r20_t1s_dif_bwd_log3.c	21a2c0e327016a44dc257ae27e87801dfd0418428c2383cdfbb8c5cc0aec2205
inplace/avx512/r20_t1s_dif_fwd.c	7238605da957840625540a43e742e94ac3be3421832f61cf17776d70eaecd002
inplace/avx512/r20_t1s_dif_fwd_log3.c	97511fd2a60de57bd7fc8457a2e99f78e6daf70052e1ed02ce144fc6ed1fc5c8
inplace/avx512/r20_t1s_dit_bwd.c	1617767fdad4902621af4a300a03b3de2568fec5cf4fc50a18c530d510f54baa
inplace/avx512/r20_t1s_dit_bwd_log3.c	843843e6cecdebdb51232ada28716fd86e1c923b5cfaa595c9e3564ca1cb662e
inplace/avx512/r20_t1s_dit_fwd.c	b2681bfa2660e87da8313aeaa2a429e0db08974a2b48fb95db5dc89811179387
inplace/avx512/r20_t1s_dit_fwd_log3.c	96c96f7264720cd5ac404edebebd8a56813d6ef5a410bd338daa8ac1fb8175a8
inplace/avx512/r25_n1_bwd.c	cd185a4502966e1520893793362abcc009cdce828e34fb38644685f0bde64344
inplace/avx512/r25_n1_fwd.c	d8fc815434bf0b9964ffe761ee2c5b5696faa911aa0ece6d359b68504176bf40
inplace/avx512/r25_t1_dif_bwd.c	23c3b66dd4348e45ca66d47a649628db3f97691b5b7353ebdd91358263a801d3
inplace/avx512/r25_t1_dif_bwd_log3.c	505d8e02396c59358331924dd6d42a3b4938bbc026bbbf18874d4569735a8e81
inplace/avx512/r25_t1_dif_fwd.c	5ef69bb4df7a9ddc1049b766e333c75059bdda8b8e2ff4acfedc81b8e18da295
inplace/avx512/r25_t1_dif_fwd_log3.c	daa2a52bbd87e0160f931fb011cc306908099279c9b3a6e6a4a5b0728cc9e6c2
inplace/avx512/r25_t1_dit_bwd.c	6907cf775ac59c8f47ceced2329d99df9bd5a279df09243d45aebb9ffed2e320
inplace/avx512/r25_t1_dit_bwd_log3.c	3183282fc252e208c50abb46217f7e5166cc93ec4a1e4b2fdce7db08da21e455
inplace/avx512/r25_t1_dit_fwd.c	4d7b51672f452ce8c5eb7cb9af5e95c9aa6dbc61ae9721694c11ed790f2cccc6
inplace/avx512/r25_t1_dit_fwd_log3.c	20409b51db1e7a515dd0a4fb412a92cf390fb10b8d2165500063e306bb4a2d07
inplace/avx512/r25_t1s_dif_bwd.c	feeed5b038b5f30844e5e375f39f80b2ede930801ceac1114d11f16c9adad9df
inplace/avx512/r25_t1s_dif_bwd_log3.c	2329204d097cf6ecc0a1eb27bcec60cfb5fb90ff98dbbac7f0357f0df9dfdffb
inplace/avx512/r25_t1s_dif_fwd.c	f1308c294d8cf1bcc4bbc14711fc74e15964ae4bd5e234b8e40f8986ce704f42
inplace/avx512/r25_t1s_dif_fwd_log3.c	733470c99ac200c15e70e6554865cac9e7420c290f53c38526b2dc08e7344de6
inplace/avx512/r25_t1s_dit_bwd.c	f6342d233e744210dd41a1c5b3b02f858b0fd5033afa5dad0eecb86e3092dbe2
inplace/avx512/r25_t1s_dit_bwd_log3.c	65b355350273b33a7be66b56918269289d81716e15fd6221bb64348a78dc23cf
inplace/avx512/r25_t1s_dit_fwd.c	8444d8f3b4fd5ab71d17962be7386a085cc1e64ddbb8846b67de3749cabe7d45
inplace/avx512/r25_t1s_dit_fwd_log3.c	97dae2737fc43bc1dd5537bacb807663b71a8cf6cc1150a6dc836b8f8776ae8e
inplace/avx512/r2_n1_bwd.c	e16e1ae1ae9ba54dda483495e9e357d79897876dbeed8b688a4d4616076ad26c
inplace/avx512/r2_n1_fwd.c	a5734b8bf4a4bfc5b7872ed466436d121b1bf6ddae323d7c74c015b7f9286e38
inplace/avx512/r2_t1_dif_bwd.c	69392b082e6fbf667f771d18b984ed363d4db04d692cd2c7fde261874afbfc81
inplace/avx512/r2_t1_dif_bwd_log3.c	466b3fc067ddaabefc878ba4498f3972b59377038e2533911795ffd531a57d23
inplace/avx512/r2_t1_dif_fwd.c	b1d1373a1292b0300ce07ac03292c28560de969025808b44814fd1ad2b0c3493
inplace/avx512/r2_t1_dif_fwd_log3.c	aaf9989e547a1a4c0f9187c98a073dc110730994e74f434b630e611f1c55e845
inplace/avx512/r2_t1_dit_bwd.c	b6a40e56bb12a90689c8e448afd994985d90376f897e165d92a3ae5e52be690d
inplace/avx512/r2_t1_dit_bwd_log3.c	d150bb661fc3e56ef6500845aafe39ad3845cda29733132294682b7781e00f20
inplace/avx512/r2_t1_dit_fwd.c	e4b73ec4b6ae1f29db918ca7fbe280f8e6c2358019eefce5d38f9436a7aaeac6
inplace/avx512/r2_t1_dit_fwd_log3.c	b72d63b81c2d33adce698022ada37766d5697b5a5c6267e84cbb73530b86892a
inplace/avx512/r2_t1s_dif_bwd.c	83f580a2bc6abd9e8448851ce341f90a6dcc3da0713dc085a5110161abc3b69c
inplace/avx512/r2_t1s_dif_bwd_log3.c	0ded5bc9b6903d1d85b4f3ab9ca262f71044cba00c47b2d2792d67733fc88035
inplace/avx512/r2_t1s_dif_fwd.c	604da617c448b02d81a4ee0318bf802c682ddb6f8da1d9d42cdbc3b778fd0c26
inplace/avx512/r2_t1s_dif_fwd_log3.c	cc4c83d2672c227de514cd088c4f45526813bb5d1bb6ef8803e29a79821f71ff
inplace/avx512/r2_t1s_dit_bwd.c	509f343b509e20dda3b0d580b06d0816400cc5f5b9c6ddac6373ca9b1c028ead
inplace/avx512/r2_t1s_dit_bwd_log3.c	19e9d46caea699ef48e3fa9e45dbdd74f01dbed0f3ef4c227e98255da8fa4644
inplace/avx512/r2_t1s_dit_fwd.c	f874ff9d08308827c2b2357d30adc0dfe19ae07c1f032e42990454bc0846af9b
inplace/avx512/r2_t1s_dit_fwd_log3.c	899f0472aa36e4fb74259c56eedffd0a03ef23a410d830bbef2e6aaad11bae6e
inplace/avx512/r32_n1_bwd.c	14ec2b781612aecdab387d4fcec6210ae5d6d147cc1db1d4241ea4d448de4a7b
inplace/avx512/r32_n1_fwd.c	9c010f71c0c51d5c376848b5fb6ea2c1e4ad27d3edb94edd64a005da44fa125d
inplace/avx512/r32_t1_dif_bwd.c	0ae275be28f8711557e9270c28d7734cd109c9daf6be38a245e5d6ed9db6ce5a
inplace/avx512/r32_t1_dif_bwd_log3.c	a7a928a21913f4ffc5dca1aff67d3b892d9b2b9891b7b94ad38cf5074e2e6c38
inplace/avx512/r32_t1_dif_fwd.c	deaca2a4cee8cd9570072c5da9c5ad9b76150848b53643cb129f4a4f26b3d119
inplace/avx512/r32_t1_dif_fwd_log3.c	5ec80e417c8edf25c6bd0910bc98063d43ca992bf43a68badb36136f37b2351f
inplace/avx512/r32_t1_dit_bwd.c	f8f319782aeb6fe82b0ad01b61a74a6af4821338576f8b32c5ed57ce136e846b
inplace/avx512/r32_t1_dit_bwd_log3.c	235d48fce82afd246ea53fab53ffb81d88b39f7c68a869bd6902e09c876baca3
inplace/avx512/r32_t1_dit_fwd.c	7d6907da494fd2d5c2587f0bf03eae91ec30caa7ff9600cf8429fc7a187a75cc
inplace/avx512/r32_t1_dit_fwd_log3.c	53e3ead2cd9c7bed8658bb8010b1ec37c377a80071baea55d1d306002c30b828
inplace/avx512/r32_t1s_dif_bwd.c	07aecf180de6bb77902a1cb0b224d242c458a2f20ad89be223832ea62e1a9255
